subject	subject_label	object	object_label	ordo_id	ordo_id_label	preferred_object	preferred_object_label	preferred_edge_source	preferred_edge_source_label
MONDO:0018106	hereditary xanthinuria	MONDO:0019236	inborn disorder of purine metabolism	Orphanet:3467	None	MONDO:0000721	xanthinuria	MONDO:cjm	None
MONDO:0018133	attenuated Chédiak-Higashi syndrome	MONDO:0024237	inherited neurodegenerative disorder	Orphanet:352723	None	MONDO:0020127	hereditary peripheral neuropathy	MONDO:0016132-obsoleted	None
MONDO:0018135	oculocutaneous albinism type 1	MONDO:0018910	oculocutaneous albinism	Orphanet:352731	None	MONDO:0017307	disorder of tyrosine metabolism	PMID:33340416	None
MONDO:0018160	hereditary retinoblastoma	MONDO:0015356	hereditary neoplastic syndrome	Orphanet:357027	None	MONDO:0008380	retinoblastoma	DOID:4648	None
MONDO:0018160	hereditary retinoblastoma	MONDO:0015356	hereditary neoplastic syndrome	Orphanet:357027	None	MONDO:0008380	retinoblastoma	MONDO:Redundant	None
MONDO:0018160	hereditary retinoblastoma	MONDO:0015356	hereditary neoplastic syndrome	Orphanet:357027	None	MONDO:0008380	retinoblastoma	NCIT:C8495	None
MONDO:0018169	morning glory syndrome	MONDO:0020249	hereditary optic neuropathy	Orphanet:35737	None	MONDO:0020145	developmental defect of the eye	MONDO:0020149-obsoleted	None
MONDO:0018181	staphylococcal scalded skin syndrome	MONDO:0017592	staphylococcal toxemia	Orphanet:36236	None	MONDO:0000315	commensal bacterial infectious disease	DOID:9063	None
MONDO:0018185	congenital anomaly of the great veins	MONDO:0019512	congenital heart malformation	Orphanet:363189	None	MONDO:0019063	vascular anomaly	MONDO:0018723-obsoleted	None
MONDO:0018203	LMNA-related cardiocutaneous progeria syndrome	MONDO:0005267	heart disorder	Orphanet:363618	None	MONDO:0003847	hereditary disease	https://orcid.org/0000-0002-2825-0621	None
MONDO:0018203	LMNA-related cardiocutaneous progeria syndrome	MONDO:0019303	premature aging syndrome	Orphanet:363618	None	MONDO:0003847	hereditary disease	https://orcid.org/0000-0002-2825-0621	None
MONDO:0018215	paraneoplastic neurologic syndrome	MONDO:0005071	nervous system disorder	Orphanet:36388	None	MONDO:0021073	paraneoplastic syndrome	MONDO:Redundant	None
MONDO:0018223	systemic Epstein-Barr virus-positive T-cell lymphoproliferative disease of childhood	MONDO:0017343	Epstein-Barr virus-associated malignant lymphoproliferative disorder	Orphanet:364033	None	MONDO:0003659	pediatric lymphoma	DOID:0070324	None
MONDO:0018223	systemic Epstein-Barr virus-positive T-cell lymphoproliferative disease of childhood	MONDO:0017343	Epstein-Barr virus-associated malignant lymphoproliferative disorder	Orphanet:364033	None	MONDO:0006188	EBV-positive T-cell lymphoproliferative disorder of childhood	NCIT:C80374	None
MONDO:0018224	hydroa vacciniforme-like lymphoma	MONDO:0017343	Epstein-Barr virus-associated malignant lymphoproliferative disorder	Orphanet:364039	None	MONDO:0006188	EBV-positive T-cell lymphoproliferative disorder of childhood	NCIT:C45327	None
MONDO:0018229	Stevens-Johnson syndrome	MONDO:0019810	toxic epidermal necrolysis	Orphanet:36426	None	MONDO:0002254	syndromic disease	NCIT:C79484	None
MONDO:0018247	CADDS	MONDO:0019046	leukodystrophy	Orphanet:369942	None	MONDO:0002254	syndromic disease	https://orcid.org/0000-0001-5208-3432	None
MONDO:0018247	CADDS	MONDO:0019046	leukodystrophy	Orphanet:369942	None	MONDO:0015327	developmental anomaly of metabolic origin	MONDO:Redundant	None
MONDO:0018247	CADDS	MONDO:0019053	peroxisomal disease	Orphanet:369942	None	MONDO:0002254	syndromic disease	https://orcid.org/0000-0001-5208-3432	None
MONDO:0018247	CADDS	MONDO:0019053	peroxisomal disease	Orphanet:369942	None	MONDO:0015327	developmental anomaly of metabolic origin	MONDO:Redundant	None
MONDO:0018309	Hirschsprung disease	MONDO:0021189	intestinal motility disease	Orphanet:388	None	MONDO:0021635	neurocristopathy	Wikipedia:Neurocristopathy	None
MONDO:0018310	Langerhans cell histiocytosis	MONDO:0020082	dendritic cell tumor	Orphanet:389	None	MONDO:0002637	histiocytosis	DOID:2571	None
MONDO:0018310	Langerhans cell histiocytosis	MONDO:0020082	dendritic cell tumor	Orphanet:389	None	MONDO:0002637	histiocytosis	ONCOTREE:LCH	None
MONDO:0018327	glomus tumor	MONDO:0006424	soft tissue neoplasm	Orphanet:391651	None	MONDO:0002604	pericytic neoplasm	DOID:2431/inferred	None
MONDO:0018327	glomus tumor	MONDO:0006424	soft tissue neoplasm	Orphanet:391651	None	MONDO:0002604	pericytic neoplasm	MONDO:Redundant	None
MONDO:0018327	glomus tumor	MONDO:0006424	soft tissue neoplasm	Orphanet:391651	None	MONDO:0002604	pericytic neoplasm	NCIT:C3060	None
MONDO:0018346	ferro-cerebro-cutaneous syndrome	MONDO:0024237	inherited neurodegenerative disorder	Orphanet:397922	None	MONDO:0015508	hereditary parenchymatous liver disease	MONDO:Redundant	None
MONDO:0018465	insulin autoimmune syndrome	MONDO:0005803	hyperinsulinemic hypoglycemia	Orphanet:411593	None	MONDO:0000569	autoimmune disorder of endocrine system	DOID:0040100	None
MONDO:0018474	13q12.3 microdeletion syndrome	MONDO:0016911	partial deletion of the long arm of chromosome 13	Orphanet:412035	None	MONDO:0019268	epidermal disease	MONDO:0019274-obsoleted	None
MONDO:0018479	congenital adrenal hyperplasia	MONDO:0015129	chronic primary adrenal insufficiency	Orphanet:418	None	MONDO:0005523	steroid inherited metabolic disorder	DOID:0050811	None
MONDO:0018479	congenital adrenal hyperplasia	MONDO:0015129	chronic primary adrenal insufficiency	Orphanet:418	None	MONDO:0005523	steroid inherited metabolic disorder	MESH:D000312	None
MONDO:0018479	congenital adrenal hyperplasia	MONDO:0015129	chronic primary adrenal insufficiency	Orphanet:418/inferred	None	MONDO:0005523	steroid inherited metabolic disorder	DOID:0050811	None
MONDO:0018479	congenital adrenal hyperplasia	MONDO:0015129	chronic primary adrenal insufficiency	Orphanet:418/inferred	None	MONDO:0005523	steroid inherited metabolic disorder	MESH:D000312	None
MONDO:0018479	congenital adrenal hyperplasia	MONDO:0015129	chronic primary adrenal insufficiency	Orphanet:418	None	MONDO:0015898	adrenogenital syndrome	MESH:D000312	None
MONDO:0018479	congenital adrenal hyperplasia	MONDO:0015129	chronic primary adrenal insufficiency	Orphanet:418/inferred	None	MONDO:0015898	adrenogenital syndrome	MESH:D000312	None
MONDO:0018479	congenital adrenal hyperplasia	MONDO:0015514	hereditary endocrine growth disease	Orphanet:418	None	MONDO:0005523	steroid inherited metabolic disorder	DOID:0050811	None
MONDO:0018479	congenital adrenal hyperplasia	MONDO:0015514	hereditary endocrine growth disease	Orphanet:418	None	MONDO:0005523	steroid inherited metabolic disorder	MESH:D000312	None
MONDO:0018479	congenital adrenal hyperplasia	MONDO:0015514	hereditary endocrine growth disease	Orphanet:418	None	MONDO:0015898	adrenogenital syndrome	MESH:D000312	None
MONDO:0018495	X-linked intellectual disability-limb spasticity-retinal dystrophy-diabetes insipidus syndrome	MONDO:0019236	inborn disorder of purine metabolism	Orphanet:423479	None	MONDO:0019118	inherited retinal dystrophy	MONDO:Redundant	None
MONDO:0018523	pancreatic mucinous cystadenoma	MONDO:0005192	exocrine pancreatic carcinoma	Orphanet:424053	None	MONDO:0002809	pancreatic cystadenoma	DOID:7235	None
MONDO:0018523	pancreatic mucinous cystadenoma	MONDO:0005192	exocrine pancreatic carcinoma	Orphanet:424053	None	MONDO:0002809	pancreatic cystadenoma	DOID:7735	None
MONDO:0018523	pancreatic mucinous cystadenoma	MONDO:0005192	exocrine pancreatic carcinoma	Orphanet:424053	None	MONDO:0002809	pancreatic cystadenoma	MONDO:Redundant	None
MONDO:0018576	non-progressive predominantly posterior cavitating leukoencephalopathy with peripheral neuropathy	MONDO:0019046	leukodystrophy	Orphanet:436271	None	MONDO:0020127	hereditary peripheral neuropathy	MONDO:0016133-obsoleted	None
MONDO:0018671	IgG4-related kidney disease	MONDO:0017287	IgG4-related disease	Orphanet:449395	None	MONDO:0005240	kidney disorder	MONDO:0019744-obsoleted	None
MONDO:0018675	IgG4-related ophthalmic disorder	MONDO:0017287	IgG4-related disease	Orphanet:449563	None	MONDO:0005328	eye disorder	MONDO:0015937-obsoleted	None
MONDO:0018679	primary cutaneous plasmacytosis	MONDO:0017287	IgG4-related disease	Orphanet:451602	None	MONDO:0005093	skin disorder	MONDO:0019546-obsoleted	None
MONDO:0018680	cutaneous pseudolymphoma	MONDO:0017287	IgG4-related disease	Orphanet:451607	None	MONDO:0005093	skin disorder	MONDO:0019546-obsoleted	None
MONDO:0018747	acquired epidermolysis bullosa	MONDO:0019337	autoimmune bullous skin disease	Orphanet:46487	None	MONDO:0006541	epidermolysis bullosa	DOID:4313	None
MONDO:0018747	acquired epidermolysis bullosa	MONDO:0019337	autoimmune bullous skin disease	Orphanet:46487	None	MONDO:0006541	epidermolysis bullosa	EFO:1000691	None
MONDO:0018747	acquired epidermolysis bullosa	MONDO:0019337	autoimmune bullous skin disease	Orphanet:46487	None	MONDO:0006541	epidermolysis bullosa	MESH:D016107	None
MONDO:0018747	acquired epidermolysis bullosa	MONDO:0019337	autoimmune bullous skin disease	Orphanet:46487	None	MONDO:0006541	epidermolysis bullosa	MONDO:Redundant	None
MONDO:0018747	acquired epidermolysis bullosa	MONDO:0019337	autoimmune bullous skin disease	Orphanet:46487	None	MONDO:0006541	epidermolysis bullosa	NCIT:C84690	None
MONDO:0018763	tubulinopathy-associated dysgyria	MONDO:0020022	central nervous system malformation	Orphanet:467166	None	MONDO:0100153	tubulinopathy	https://orcid.org/0000-0001-5208-3432	None
MONDO:0018781	KID syndrome	MONDO:0019287	ectodermal dysplasia syndrome	Orphanet:477	None	MONDO:0017666	diffuse palmoplantar keratoderma	MONDO:0017669-obsoleted	None
MONDO:0018794	cytosolic phospholipase-A2 alpha deficiency associated bleeding disorder	MONDO:0005020	intestinal disorder	Orphanet:477787	None	MONDO:0000009	inherited bleeding disorder, platelet-type	MONDO:0017142-obsoleted	None
MONDO:0018794	cytosolic phospholipase-A2 alpha deficiency associated bleeding disorder	MONDO:0005020	intestinal disorder	Orphanet:477787	None	MONDO:0021181	inherited blood coagulation disorder	MONDO:0017142-obsoleted	None
MONDO:0018842	primary effusion lymphoma	MONDO:0017343	Epstein-Barr virus-associated malignant lymphoproliferative disorder	Orphanet:48686	None	MONDO:0018905	diffuse large B-cell lymphoma	NCIT:C6915	None
MONDO:0018892	Wyburn-Mason syndrome	MONDO:0015405	cerebrofacial arteriovenous metameric syndrome	Orphanet:53719	None	MONDO:0042983	neurocutaneous syndrome	MESH:C536752	None
MONDO:0018892	Wyburn-Mason syndrome	MONDO:0015405	cerebrofacial arteriovenous metameric syndrome	Orphanet:53719	None	MONDO:0042983	neurocutaneous syndrome	Wikipedia:Phakomatosis	None
MONDO:0018892	Wyburn-Mason syndrome	MONDO:0019293	skin vascular disease	Orphanet:53719	None	MONDO:0042983	neurocutaneous syndrome	MESH:C536752	None
MONDO:0018892	Wyburn-Mason syndrome	MONDO:0019293	skin vascular disease	Orphanet:53719	None	MONDO:0042983	neurocutaneous syndrome	Wikipedia:Phakomatosis	None
MONDO:0018893	Cobb syndrome	MONDO:0001256	arteriovenous hemangioma/malformation	Orphanet:53721	None	MONDO:0015356	hereditary neoplastic syndrome	NCIT:C4485	None
MONDO:0018893	Cobb syndrome	MONDO:0019293	skin vascular disease	Orphanet:53721	None	MONDO:0015356	hereditary neoplastic syndrome	NCIT:C4485	None
MONDO:0018898	primary cutaneous lymphoma	MONDO:0017207	primary organ-specific lymphoma	Orphanet:542	None	MONDO:0002898	skin cancer	MONDO:Entailed	None
MONDO:0018898	primary cutaneous lymphoma	MONDO:0017207	primary organ-specific lymphoma	Orphanet:542	None	MONDO:0002898	skin cancer	NCIT:C7162	None
MONDO:0018902	hepatocellular adenoma	MONDO:0024477	liver and intrahepatic bile duct neoplasm	Orphanet:54272	None	MONDO:0000385	benign digestive system neoplasm	MONDO:Entailed	None
MONDO:0018902	hepatocellular adenoma	MONDO:0024477	liver and intrahepatic bile duct neoplasm	Orphanet:54272	None	MONDO:0004972	adenoma	DOID:0050868	None
MONDO:0018902	hepatocellular adenoma	MONDO:0024477	liver and intrahepatic bile duct neoplasm	Orphanet:54272	None	MONDO:0004972	adenoma	EFO:0000762	None
MONDO:0018902	hepatocellular adenoma	MONDO:0024477	liver and intrahepatic bile duct neoplasm	Orphanet:54272	None	MONDO:0004972	adenoma	MESH:D018248	None
MONDO:0018902	hepatocellular adenoma	MONDO:0024477	liver and intrahepatic bile duct neoplasm	Orphanet:54272	None	MONDO:0004972	adenoma	NCIT:C3758	None
MONDO:0018905	diffuse large B-cell lymphoma	MONDO:0017595	aggressive B-cell non-Hodgkin lymphoma	Orphanet:544	None	MONDO:0004949	neoplasm of mature B-cells	EFO:0000403	None
MONDO:0018905	diffuse large B-cell lymphoma	MONDO:0017595	aggressive B-cell non-Hodgkin lymphoma	Orphanet:544	None	MONDO:0004949	neoplasm of mature B-cells	NCIT:C8851/inferred	None
MONDO:0018906	follicular lymphoma	MONDO:0017594	indolent B-cell non-Hodgkin lymphoma	Orphanet:545	None	MONDO:0004949	neoplasm of mature B-cells	NCIT:C3209/inferred	None
MONDO:0018906	follicular lymphoma	MONDO:0017594	indolent B-cell non-Hodgkin lymphoma	Orphanet:545	None	MONDO:0004949	neoplasm of mature B-cells	ONCOTREE:FL	None
MONDO:0018912	Cushing syndrome	MONDO:0005495	adrenal gland disorder	Orphanet:553	None	MONDO:0002254	syndromic disease	NCIT:C2969/inferred	None
MONDO:0018923	22q11.2 deletion syndrome	MONDO:0022760	chromosome 22q deletion	Orphanet:567	None	MONDO:0005267	heart disorder	MONDO:0015506-obsoleted	None
MONDO:0018933	Mazabraud syndrome	MONDO:0006424	soft tissue neoplasm	Orphanet:57782	None	MONDO:0017127	inherited soft tissue tumor	MONDO:Entailed	None
MONDO:0018955	recurrent respiratory papillomatosis	MONDO:0005087	respiratory system disorder	Orphanet:60032	None	MONDO:0021098	papillomatosis	NCIT:C128637	None
MONDO:0018955	recurrent respiratory papillomatosis	MONDO:0024623	otorhinolaryngologic disease	Orphanet:60032	None	MONDO:0021098	papillomatosis	NCIT:C128637	None
MONDO:0018997	Noonan syndrome	MONDO:0020297	Noonan syndrome and Noonan-related syndrome	Orphanet:648	None	MONDO:0019520	syndromic lymphedema	MONDO:Redundant	None
MONDO:0018997	Noonan syndrome	MONDO:0020297	Noonan syndrome and Noonan-related syndrome	Orphanet:648	None	MONDO:0020158	eyelids malposition disorder	MONDO:0020169-obsoleted	None
MONDO:0019009	isolated focal cortical dysplasia	MONDO:0017094	cerebral cortical dysplasia	Orphanet:65683	None	MONDO:0100283	overgrowth syndrome and/or cerebral malformations due to abnormalities in MTOR pathway genes	https://clinicalgenome.org/affiliation/40020/	None
MONDO:0019009	isolated focal cortical dysplasia	MONDO:0017094	cerebral cortical dysplasia	Orphanet:65683	None	MONDO:0100283	overgrowth syndrome and/or cerebral malformations due to abnormalities in MTOR pathway genes	https://github.com/monarch-initiative/mondo/issues/2547	None
MONDO:0019010	congenital isolated hyperinsulinism	MONDO:0017182	familial hyperinsulinism	Orphanet:657	None	MONDO:0007834	islet cell adenomatosis	NCIT:C122923	None
MONDO:0019010	congenital isolated hyperinsulinism	MONDO:0019716	overgrowth syndrome	Orphanet:657	None	MONDO:0007834	islet cell adenomatosis	NCIT:C122923	None
MONDO:0019016	maternally-inherited progressive external ophthalmoplegia	MONDO:0009637	inborn mitochondrial myopathy	Orphanet:663	None	MONDO:0020158	eyelids malposition disorder	MONDO:0020169-obsoleted	None
MONDO:0019023	cutaneous mastocytosis	MONDO:0005492	urticaria	Orphanet:66646	None	MONDO:0002300	dermis tumor	MONDO:Entailed	None
MONDO:0019023	cutaneous mastocytosis	MONDO:0005492	urticaria	Orphanet:66646	None	MONDO:0002300	dermis tumor	NCIT:C7137	None
MONDO:0019023	cutaneous mastocytosis	MONDO:0005492	urticaria	Orphanet:66646	None	MONDO:0007950	mastocytosis	DOID:3663	None
MONDO:0019023	cutaneous mastocytosis	MONDO:0005492	urticaria	Orphanet:66646	None	MONDO:0007950	mastocytosis	MESH:D034701	None
MONDO:0019023	cutaneous mastocytosis	MONDO:0005492	urticaria	Orphanet:66646	None	MONDO:0007950	mastocytosis	NCIT:C7137	None
MONDO:0019023	cutaneous mastocytosis	MONDO:0005492	urticaria	Orphanet:66646	None	MONDO:0007950	mastocytosis	ONCOTREE:CMCD	None
MONDO:0019026	autosomal recessive osteopetrosis	MONDO:0020249	hereditary optic neuropathy	Orphanet:667	None	MONDO:0017198	osteopetrosis	NCIT:C129733	None
MONDO:0019026	autosomal recessive osteopetrosis	MONDO:0020249	hereditary optic neuropathy	Orphanet:667/inferred	None	MONDO:0017198	osteopetrosis	NCIT:C129733	None
MONDO:0019031	thrombocytopenia with congenital dyserythropoietic anemia	MONDO:0019403	congenital dyserythropoietic anemia	Orphanet:67044	None	MONDO:0100089	GATA1-Related X-Linked Cytopenia	https://github.com/monarch-initiative/mondo/issues/1018	None
MONDO:0019037	progressive supranuclear palsy	MONDO:0020257	supranuclear oculomotor palsy	Orphanet:683	None	MONDO:0002254	syndromic disease	NCIT:C85028	None
MONDO:0019064	hereditary spastic paraplegia	MONDO:0024237	inherited neurodegenerative disorder	Orphanet:685	None	MONDO:0003757	paraplegia	DOID:2476	None
MONDO:0019122	idiopathic acute eosinophilic pneumonia	MONDO:0015927	idiopathic eosinophilic pneumonia	Orphanet:724	None	MONDO:0004802	pulmonary eosinophilia	DOID:9503	None
MONDO:0019157	myelodysplastic syndrome with ring sideroblasts	MONDO:0015194	sideroblastic anemia	Orphanet:75564	None	MONDO:0018881	myelodysplastic syndrome	EFO:0003812	None
MONDO:0019157	myelodysplastic syndrome with ring sideroblasts	MONDO:0015194	sideroblastic anemia	Orphanet:75564	None	MONDO:0018881	myelodysplastic syndrome	NCIT:C4036	None
MONDO:0019173	rabies	MONDO:0020010	infectious disorder of the nervous system	Orphanet:770	None	MONDO:0005108	viral infectious disease	DOID:11260	None
MONDO:0019173	rabies	MONDO:0020010	infectious disorder of the nervous system	Orphanet:770	None	MONDO:0005108	viral infectious disease	MESH:D011818/inferred	None
MONDO:0019173	rabies	MONDO:0020010	infectious disorder of the nervous system	Orphanet:770	None	MONDO:0005108	viral infectious disease	MONDO:Redundant	None
MONDO:0019173	rabies	MONDO:0020010	infectious disorder of the nervous system	Orphanet:770	None	MONDO:0005108	viral infectious disease	NCIT:C28182	None
MONDO:0019182	inherited obesity	MONDO:0005151	endocrine system disorder	Orphanet:77828	None	MONDO:0011122	obesity disorder	MONDO:Redundant	None
MONDO:0019198	sympathetic ophthalmia	MONDO:0017634	non-infectious anterior uveitis	Orphanet:79098	None	MONDO:0017255	panuveitis	DOID:12029	None
MONDO:0019198	sympathetic ophthalmia	MONDO:0017634	non-infectious anterior uveitis	Orphanet:79098	None	MONDO:0017255	panuveitis	EFO:1001205	None
